Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Left Load Cell (mV),Right Load Cell (mV),Thrust Load Cell (mV),Vibration (g),Burst Current Cutoff (A),Pin State 1,Pin State 2,Pin State 3,Pin State 4,Debug 0,Debug 1,Debug 2,Debug 3,App message,
0.2899937500001397,1000,,,,-0.05556640625,0.02080078125,-0.96123046875,0.001919400736202556,0.0020405039347178413,24.093763630404265,1.9992126019053729,0,0,48.16852414408627,0,0,0,0,0.23203224713061474,-0.5611461099539505,-0.502182879676386,0.073046875,1.9699285300835256,0.05,1,1,1,0,0,0,0,,
0.26787375000016767,1000,,,,-0.06328125,0.02919921875,-0.96982421875,0.0020146903879048766,0.0017997015721453735,24.092540476845947,2.0542788834237866,0,0,49.49278464912184,0,0,0,0,0.2312125399545885,-0.5609232682595127,-0.5024236820389583,0.14541015625,1.984136214054126,0,1,1,1,0,0,0,0,,
0.8315607500005047,1000,,,,-0.0693359375,0.0326171875,-0.97177734375,0.0019224203482633112,0.0012185975936068072,24.092100196519745,2.0903768907555382,0,0,50.36153851649094,0,0,0,0,0.23181966782124547,-0.5608952583406766,-0.5030047860174969,0.18408203125,2.001884623039584,0.15,1,1,1,0,0,0,0,,
1.422851500000153,1000,,,,-0.0625,0.02900390625,-0.9666015625,0.0019149704408561573,0.001042619741723666,24.09395850871228,1.9746078296407057,0,0,47.57611826877471,0,0,0,0,0.2318712135800646,-0.5608962970486575,-0.50318076386938,0.12578125,2.0002585453675477,0.05,1,1,1,0,0,0,0,,
1.9534872500003317,1000,,,,-0.0625,0.0287109375,-0.96630859375,0.001966871324493529,0.00066290762212734,24.094062693338177,1.9686154093192774,0,0,47.431943252944436,0,0,0,0,0.23169240865161816,-0.5611246102082869,-0.5035604759889764,0.0873046875,1.995297309587236,0,1,1,1,0,0,0,0,,
2.486055500000296,1000,,,,-0.0625,0.02841796875,-0.96650390625,0.0019088357200579393,0.0010355652820264738,24.094091301358738,1.9661950267776276,0,0,47.37368211091368,0,0,0,0,0.2322671814944514,-0.5613590139302046,-0.5031878183290773,0.07080078125,1.9909542125638897,0.1,1,1,1,0,0,0,0,,
3.0644517500002864,1000,,,,-0.0625,0.02900390625,-0.96708984375,0.0019415339576722968,0.0012854259898967047,24.094384513847714,1.966067743256581,0,0,47.371192401777755,0,0,0,0,0.23185634095500546,-0.5611132800633436,-0.5029379576212071,0.06318359375,1.9868083373367473,0.1,1,1,1,0,0,0,0,,
3.59968850000035,1000,,,,-0.0625,0.02880859375,-0.9671875,0.002162476084558341,0.0009150772779592309,24.094208441239022,1.9643897407914863,0,0,47.330416176347896,0,0,0,0,0.2306931128153981,-0.5615599410364496,-0.5033083063331446,0.06025390625,1.9832934117669552,0.05,1,1,1,0,0,0,0,,
4.099824000000302,1000,,,,-0.0625,0.0291015625,-0.9666015625,0.0019519188345346148,0.0011991518631644937,24.09396392568819,1.9634426793050885,0,0,47.307117032155894,0,0,0,0,0.23184079971798618,-0.5611854007798777,-0.5030242317479393,0.05859375,1.9804268872455553,0,1,1,1,0,0,0,0,,
4.600648000000509,1000,,,,-0.0625,0.02861328125,-0.96669921875,0.0019360509204131837,0.0016005517319231833,24.093939079785006,1.9647156233906131,0,0,47.33773854745331,0,0,0,0,0.23220500649610484,-0.5615199983165444,-0.5026228318791803,0.05859375,1.9781597325091766,0,1,1,1,0,0,0,0,,
5.099829250000278,1000,,,,-0.0625,0.02939453125,-0.9662109375,0.0019199038257881524,0.0015260559609389546,24.09423395902886,1.9673371083886946,0,0,47.4014805013953,0,0,0,0,0.23299221134890172,-0.562404740412225,-0.5026973276501647,0.05859375,1.976470282767334,0,1,1,1,0,0,0,0,,
5.600480000000306,1000,,,,-0.0625,0.02841796875,-0.96630859375,0.0019999905368590404,0.0012073532003187837,24.094021241256563,1.9675157199331497,0,0,47.40536566665355,0,0,0,0,0.23175131486053574,-0.5614963274159146,-0.5030160304107849,0.05859375,1.9752239228650126,0.15,1,1,1,0,0,0,0,,
6.100055000000447,1000,,,,-0.0625,0.02890625,-0.96630859375,0.001892041396180663,0.001438411307486831,24.09349909994689,1.9655745834509915,0,0,47.35756898613757,0,0,0,0,0.2316386005872248,-0.5603883310048754,-0.502784972303617,0.05859375,1.9739215679324176,0.05,1,1,1,0,0,0,0,,
6.600577500000272,1000,,,,-0.0625,0.02841796875,-0.96650390625,0.0019252114571592979,0.0018517682775947009,24.09392470685384,1.963561513359016,0,0,47.30990347121342,0,0,0,0,0.23144638623062944,-0.5604324222734581,-0.5023716153335089,0.05859375,1.9723435304896757,0.05,1,1,1,0,0,0,0,,
7.113467000000412,1000,,,,-0.0625,0.02841796875,-0.9662109375,0.0019316934516442428,0.001601268403583589,24.09424296109658,1.966125945490252,0,0,47.372316023328175,0,0,0,0,0.23157020794572397,-0.5606518794576412,-0.50262211520752,0.05859375,1.9713417712012853,0,1,1,1,0,0,0,0,,
7.6331817500002215,1000,,,,-0.0625,0.02900390625,-0.96640625,0.0018869708480547629,0.000832110483373788,24.094058686531067,1.967651454935924,0,0,47.4087095198932,0,0,0,0,0.23222108029985966,-0.561104188793253,-0.5033912731277298,0.05859375,1.9708170658440936,0.1,1,1,1,0,0,0,0,,
8.218560750000226,1000.0793666666666,,,,-0.0625,0.02880859375,-0.9666015625,0.0019011536669005231,0.0015220645457701075,24.094073505257366,1.9637122907340285,0,0,47.313828243032205,0,0,0,0,0.23208777355868268,-0.5610562552399132,-0.5027013190653339,0.05859375,1.9697494563361875,0,1,1,1,0,0,0,0,,
8.816603250000256,1005.223099999998,,,,-0.0625,0.0287109375,-0.96689453125,0.0018809909872813068,0.0008854319919944509,24.093484713239935,1.9679699270480306,0,0,47.41525309800828,0,0,0,0,0.23155340807281846,-0.5601786826769001,-0.5033379516191093,0.05859375,1.969071891792479,0.05,1,1,1,0,0,0,0,,
9.435969250000127,1013.4815566666673,,,,-0.0625,0.02900390625,-0.9666015625,0.002006058997395359,0.0018136572700751807,24.094133038709906,1.9685609608452967,0,0,47.43076975212638,0,0,0,0,0.23156273665673707,-0.5613039667826722,-0.5024097263410287,0.05859375,1.969136615318392,0,1,1,1,0,0,0,0,,
10.049269250000082,1021.6445733333312,,,,-0.0625,0.0287109375,-0.96640625,0.002113672424601854,0.001049412504015912,24.09393817877601,1.9635954435013392,0,0,47.31074713449716,0,0,0,0,0.2314620655641638,-0.5621301963345593,-0.5031739711070877,0.05859375,1.9684423513301847,0,1,1,1,0,0,0,0,,
10.667142500000306,1029.9440633333318,,,,-0.0625,0.02880859375,-0.96650390625,0.001935376580656267,0.0008599025519771708,24.09414905646127,1.962355268557911,0,0,47.28127983199457,0,0,0,0,0.23221569082194876,-0.5615279553626846,-0.5033634810591265,0.05859375,1.9672800973828015,0.05,1,1,1,0,0,0,0,,
11.18908200000045,1036.908609999999,,,,-0.0625,0.0294921875,-0.96650390625,0.001995015834180546,0.0011204031685736083,24.09374890376335,1.969081745871108,0,0,47.44256116494758,0,0,0,0,0.23226309162314482,-0.5621206677828816,-0.5031029804425299,0.05859375,1.9674095765185875,0,1,1,1,0,0,0,0,,
11.75536575000021,1044.4162966666654,,,,-0.0623046875,0.03193359375,-0.97138671875,0.002408253749499353,0.001525892291076153,24.094171739757066,1.9813050508492978,0,0,47.737900828944554,0,0,0,0,0.23017551347176082,-0.5630711235406538,-0.5026974913200276,0.06220703125,1.9693848725931775,0.05,1,1,1,0,0,0,0,,
12.363044500000216,1052.516049999999,,,,-0.06337890625,0.03212890625,-0.972265625,0.0024276258169952446,0.0020102450231543724,24.09385861533888,1.9859511798017706,0,0,47.84922600693762,0,0,0,0,0.2299322081469739,-0.562925665407231,-0.5022131385879496,0.066796875,1.972070604572875,0.1,1,1,1,0,0,0,0,,
12.941338500000256,1060.2454233333308,,,,-0.061328125,0.03193359375,-0.97021484375,0.0025445127140557742,0.0025727589105444095,24.093989772726225,1.9885250878103773,0,0,47.91150257795326,0,0,0,0,0.22923599942593847,-0.563056383266072,-0.5016506247005594,0.06904296875,1.974481147757046,0.05,1,1,1,0,0,0,0,,
13.497685000000383,1067.6970066666659,,,,-0.0642578125,0.0298828125,-0.97236328125,0.002958680755162172,0.003612928465951093,24.093535358301335,2.0036308365194797,0,0,48.274550720049525,0,0,0,0,0.22811311925793748,-0.5652754545405829,-0.5006104551451525,0.07294921875,1.978616336833414,0,1,1,1,0,0,0,0,,
14.057376500000155,1075.1114333333317,,,,-0.06240234375,0.03037109375,-0.9775390625,0.0029568683047078844,0.005369837534046962,24.09361565231685,2.013692760989648,0,0,48.51714007023923,0,0,0,0,0.22832136485621576,-0.5655313879974553,-0.4988535460770568,0.07705078125,1.9839037976104101,0.05,1,1,1,0,0,0,0,,
14.620648250000269,1082.6603966666642,,,,-0.0634765625,0.02978515625,-0.9748046875,0.0034954750884951687,0.00886937702565031,24.093117490772393,2.0312138544993785,0,0,48.93827310359079,0,0,0,0,0.2270616989008248,-0.5686792506419213,-0.49535400658545353,0.09091796875,1.9910593432681682,0.05,1,1,1,0,0,0,0,,
15.207581750000225,1090.4262433333329,,,,-0.0673828125,0.0396484375,-0.98037109375,0.0038526265552724114,0.012221925449772731,24.09227000422847,2.054035738842569,1623,0,49.48638336495159,0.6758324673125669,1.3617350162534718,0.012971659296653745,0.00019226637457400554,0.22543531637799896,-0.5697330736075881,-0.49200145816133106,0.10927734375,2.000678462686161,0.05,1,1,1,0,0,0,0,,
15.807043500000285,1098.4545466666668,,,,-0.06162109375,0.03056640625,-0.97158203125,0.004487615495406076,0.016560081314153506,24.091658459997564,2.0760350825122496,2851,0,50.01512829954661,1.3418049547922153,2.6822224801992145,0.01234263745364934,0.00033102786115490993,0.2223690641001252,-0.5713785015534344,-0.4876633022969502,0.1060546875,2.012892839849923,0,1,1,1,0,0,0,0,,
16.422216750000235,1106.6578666666665,,,,-0.064453125,0.03203125,-0.97890625,0.005076273831459728,0.02159490481652708,24.091431728378527,2.1043736514888196,3237,0,50.697372382020745,1.721684588994038,3.3951287152991987,0.012526742104574218,0.0004257826412441947,0.22004259334389498,-0.5735780838399237,-0.4826284787945766,0.12216796875,2.0274989816830074,0,1,1,1,0,0,0,0,,
17.000398500000358,1114.3365899999983,,,,-0.06669921875,0.0322265625,-0.97705078125,0.005533170574303192,0.027396698438557226,24.090352173975564,2.1371487786677146,3590,0,51.4846639737371,2.0823142911925077,4.043158482858153,0.01318688233643325,0.0005320611508180279,0.21856067946333257,-0.5757083751363395,-0.4768266851725465,0.13017578125,2.044637869397838,0.05,1,1,1,0,0,0,0,,
17.632283750000223,1122.7469533333317,,,,-0.0693359375,0.02802734375,-0.966796875,0.006587972776000551,0.03301410149706076,24.09023205426516,2.1675702479779964,3931,0,52.21726946035578,2.716387493505601,5.200386904945775,0.012188403568820538,0.0006321134239820102,0.2148072511473857,-0.5801923456058181,-0.4712092821140431,0.12783203125,2.0656224737786095,0.05,1,1,1,0,0,0,0,,
18.252827750000314,1131.037136666664,,,,-0.071484375,0.0294921875,-0.98076171875,0.007295071383695733,0.040692438094124504,24.089176203689057,2.2071149487527064,4313,0,53.167576112231835,3.2967134978217585,6.199369851590552,0.012334605477444461,0.0007651370444815061,0.21158231973062294,-0.5822722370006493,-0.4635309455169792,0.1330078125,2.0889584600193993,0,1,1,1,0,0,0,0,,
18.88508775000032,1139.4534933333323,,,,-0.061328125,0.01865234375,-0.98623046875,0.007933856540415448,0.04915214303731363,24.08811779251503,2.252013183490472,4669,0,54.246755599700904,3.882005155451048,7.153789550434861,0.01266341789034944,0.0009057844811217703,0.20909266274696603,-0.5847047485860598,-0.45507124057379017,0.1638671875,2.116278020065299,0.1,1,1,1,0,0,0,0,,
19.492836500000248,1147.5919633333326,,,,-0.061328125,0.0193359375,-0.976171875,0.008724112475445057,0.057655283322436746,24.086932730232895,2.3042011583470847,5024,0,55.50113330993113,4.591996141647005,8.271776158926377,0.012557778548747778,0.0010385782804034317,0.20658056688764362,-0.588456024247417,-0.44656810028866706,0.22255859375,2.1470092728579986,0,1,1,1,0,0,0,0,,
20.09755425000028,1155.6311699999976,,,,-0.06025390625,0.03466796875,-0.97724609375,0.009484218328510327,0.0663497062192028,24.085987272093185,2.347181518261398,5356,0,56.534186483724056,5.323236589168118,9.413347155466207,0.012472046365473315,0.001173371459929177,0.2029475092613137,-0.5904744767080335,-0.437873677391901,0.24482421875,2.1800027478815944,0.05,1,1,1,0,0,0,0,,
20.68057175000035,1163.471369999998,,,,-0.069921875,0.03759765625,-0.980078125,0.010709980089299884,0.07651848863522959,24.086062171951404,2.407399431163903,5728,0,57.984765161636496,6.427688528811878,11.082031758358905,0.011912265202711481,0.0013194198416572242,0.19879239100514165,-0.5959551844520823,-0.42770489497587405,0.28623046875,2.21564461860135,0.05,1,1,1,0,0,0,0,,
21.19350725000035,1170.2944866666658,,,,-0.0607421875,0.03603515625,-0.98173828125,0.011165676098171571,0.08598381166634272,24.084912239946426,2.4502723300128273,5993,0,59.01458783098094,7.008672290765342,11.875041433946633,0.012266393217024827,0.0014568155706619341,0.1975525013136467,-0.5983909837524369,-0.41823957194476113,0.38798828125,2.2497388783492553,0,1,1,1,0,0,0,0,,
21.749422000000248,1177.6942633333306,,,,-0.07080078125,0.0279296875,-0.9822265625,0.012286082787300584,0.09467489876633142,24.08373660476585,2.5083737386431926,6295,0,60.41100888104726,8.10364733829445,13.410182037838302,0.011700353743090993,0.0015670248438003481,0.19199678201832598,-0.6011042120689878,-0.40954848484477246,0.6267578125,2.2890467616397574,0,1,1,1,0,0,0,0,,
22.30494125000038,1185.1026,,,,-0.0748046875,0.0408203125,-0.99345703125,0.013199698344289393,0.1052958561781149,24.081430561112917,2.5717020769610177,6628,0,61.9302539528101,9.165134456965763,14.795422736009863,0.011491224055280504,0.0016998501003771982,0.1890682369656979,-0.6054093064877104,-0.3989275274329889,0.7470703125,2.3321751223257796,0.05,1,1,1,0,0,0,0,,
22.905134250000305,1193.0871866666664,,,,-0.073046875,0.0103515625,-0.9857421875,0.01441598688742667,0.11654639493556221,24.079830024948365,2.645649198003356,6921,0,63.70677163265343,10.454218372827086,16.40443121352437,0.011169891325265618,0.0018291529021421745,0.18435088193367372,-0.6100711644746489,-0.38767698867554157,0.84580078125,2.383360637572757,0,1,1,1,0,0,0,0,,
23.448186000000454,1200.3462966666657,,,,-0.064453125,0.03251953125,-0.98466796875,0.01567499412326022,0.12651250645911585,24.07853960152858,2.725137900576766,7259,0,65.61732712190259,11.91959786080788,18.159941178873915,0.010619706820064021,0.0019278219830351378,0.17952907081428113,-0.6149767483954293,-0.3777108771519879,0.79208984375,2.433877051471272,0.05,1,1,1,0,0,0,0,,
24.030312250000236,1208.1064266666651,,,,-0.07822265625,0.032421875,-0.971484375,0.016965241169583055,0.13778308386906207,24.07672309524954,2.8101112916590334,7567,0,67.65826134929624,13.44533911755154,19.869529304198135,0.010249496995150938,0.002036216094834616,0.17475216660897655,-0.6202190334845493,-0.3664402997420417,0.61962890625,2.494611692265212,0.05,1,1,1,0,0,0,0,,
24.55948900000048,1215.175796666665,,,,-0.07177734375,0.03779296875,-0.9650390625,0.01770470077135012,0.14868075132392045,24.07572452939359,2.88917554223081,7838,0,69.55899375204652,14.533151704239987,20.890895589787206,0.010230715459431902,0.002137233286031845,0.1711619988592571,-0.6221097695515342,-0.35554263228718325,0.4818359375,2.5525966251858803,0,1,1,1,0,0,0,0,,
25.14243425000044,1222.90999,,,,-0.07548828125,0.0373046875,-0.959375,0.019117149562289347,0.16063043936800894,24.074115542015825,2.9898225371780733,8156,0,71.97730681482899,16.332385780304836,22.684951957951363,0.00984191172821382,0.002231524202838799,0.16649440549752106,-0.628582451809833,-0.34359294424309483,0.382421875,2.6217453041422276,0.05,1,1,1,0,0,0,0,,
25.758757750000246,1231.1126699999993,,,,-0.05537109375,0.02431640625,-0.9779296875,0.020276181979647277,0.17514719305606385,24.0715789445375,3.0961961971915906,8431,0,74.53031033563715,17.90584811910632,24.018980263555513,0.00978837372223509,0.002349792484659517,0.16195971624422287,-0.6329733793887898,-0.3290761905550399,0.33583984375,2.7010503946063595,0.2,1,1,1,0,0,0,0,,
26.380347000000302,1239.423863333332,,,,-0.08203125,0.04541015625,-0.97939453125,0.021653131728129608,0.187360269714347,24.07020356155222,3.21305586685324,8790,0,77.33888470863562,19.936089165522596,25.772023701911536,0.009401543077365635,0.0024223860609466686,0.1556483068698144,-0.636982545918962,-0.3168631138967567,0.319921875,2.7869234342504106,0.05,1,1,1,0,0,0,0,,
26.988126250000256,1247.5100033333324,,,,-0.0638671875,0.02802734375,-0.98779296875,0.02312464959455337,0.20228208223675645,24.06725367708868,3.325867556881799,9099,0,80.04448466558557,22.038534480560173,27.528329763206365,0.009181414556856341,0.0025269297856131663,0.15005093954570117,-0.6427662282008487,-0.30194130137434727,0.31494140625,2.8766429790831523,0.05,1,1,1,0,0,0,0,,
27.553002000000287,1255.1152899999984,,,,-0.06826171875,0.07568359375,-0.9529296875,0.024280197083046122,0.21422603477187185,24.065288552901468,3.4343230524708446,9373,0,82.64794219897476,23.83531393633759,28.837029246295693,0.008988366979169025,0.0025918716262125154,0.1450685593263835,-0.6465412506788246,-0.2899973488392319,0.3177734375,2.963346708412764,0,1,1,1,0,0,0,0,,
28.130038500000303,1262.7207933333302,,,,-0.04560546875,0.0216796875,-0.979296875,0.025443662732900895,0.2289096031143319,24.06359646703521,3.554904799891556,9665,0,85.54377643237723,25.755651721733216,30.104040499194394,0.008888624458839162,0.002675654804604498,0.14129653788585658,-0.6519680272378312,-0.2753137804967719,0.32958984375,3.057439890350321,0.15,1,1,1,0,0,0,0,,
28.716819250000366,1270.5933299999997,,,,-0.0640625,0.02841796875,-0.97197265625,0.027084306520392242,0.24306327738693229,24.06083889287854,3.6893942824347525,9965,0,88.76991177512402,28.2669521100403,31.837195811365195,0.008602580530571894,0.0027380161084681344,0.135110763224989,-0.658488189093126,-0.2611601062241714,0.2908203125,3.1588052645310887,0,1,1,1,0,0,0,0,,
29.303313500000307,1278.4207566666646,,,,-0.07822265625,0.05927734375,-0.96533203125,0.028609012272616537,0.2567908046835504,24.058581637944048,3.8235532671514605,10241,0,91.98924575166312,30.68496007487905,33.354482190481455,0.008369242263517174,0.0027914056376897958,0.12942715326513396,-0.664632567519379,-0.24743257892755324,0.2966796875,3.2660794154302573,0,1,1,1,0,0,0,0,,
29.856607750000386,1285.7996833333327,,,,-0.026171875,0.0029296875,-0.96962890625,0.030356211986230137,0.2699484282071603,24.05595123511413,3.9610695142531833,10524,0,95.28725343539094,33.46083875204578,35.1082455267309,0.008072409356171966,0.002832871305202089,0.12274718665235565,-0.6714554287389277,-0.23427495540394325,0.33193359375,3.3724260328749525,0.05,1,1,1,0,0,0,0,,
30.392192500000213,1292.9402433333312,,,,-0.07744140625,0.046875,-0.969140625,0.03164017058163195,0.285516496808053,24.05393666188028,4.09189957831262,10784,0,98.42628243661927,35.731837686279086,36.30139377425425,0.007990852522293663,0.002900729740532356,0.11716472410574164,-0.675589318854475,-0.21870688680305067,0.3705078125,3.480115319372833,0.15,1,1,1,0,0,0,0,,
30.969661000000166,1300.621686666666,,,,-0.07568359375,0.0345703125,-0.9734375,0.03294607226395224,0.29869485380593874,24.050906412568985,4.236808828442868,11044,0,101.89906723319515,38.10580709890604,37.39200996152666,0.007839849752251295,0.002931202984579627,0.11264887332505494,-0.6813119844811293,-0.2055285298051651,0.34951171875,3.60065777122614,0.05,1,1,1,0,0,0,0,,
31.53545225000023,1308.1738866666644,,,,-0.07509765625,0.03642578125,-0.9728515625,0.034360854015220425,0.31409891817807645,24.047981791933935,4.391909828376963,11318,0,105.61651981591413,40.7278717448708,38.557537518480075,0.007713598219699547,0.0029738211152359893,0.10778655199583762,-0.6875510260024787,-0.19012446543302725,0.3142578125,3.724335747182149,0.05,1,1,1,0,0,0,0,,
32.14907325000032,1316.3302466666662,,,,-0.0595703125,0.00556640625,-0.9853515625,0.03608329986454982,0.3305296644750525,24.04476771906272,4.56757988814219,11580,0,109.82638349721609,43.759140997272326,39.84102058184702,0.00755372058730952,0.0030094035522669265,0.09952964015843366,-0.6920933667221936,-0.1736937191360513,0.302734375,3.865543802524196,0,1,1,1,0,0,0,0,,
32.691582500000244,1323.6127933333332,,,,-0.04658203125,0.0291015625,-0.9740234375,0.037425951628060276,0.34358498164462664,24.04219632194054,4.718727418533457,11758,0,113.44853097358182,46.080657212350836,40.619243608680065,0.007457655115624601,0.0030285662400643598,0.0949901054962511,-0.6981121635499519,-0.160638401966477,0.2826171875,3.9942846331538773,0,1,1,1,0,0,0,0,,
33.24730350000025,1331.0244766666651,,,,-0.05576171875,0.04228515625,-0.95576171875,0.03859073202869911,0.357077457456306,24.039090329211174,4.874014906791816,12045,0,117.16683537000571,48.67898082228718,41.54402495473122,0.007336506691109361,0.003047654358168977,0.09170690319441076,-0.7041892630069324,-0.14714592615479782,0.26103515625,4.130217450431448,0.05,1,1,1,0,0,0,0,,
33.783011500000256,1338.1485633333325,,,,-0.04873046875,0.0044921875,-0.9669921875,0.04016381187767622,0.37167661689211695,24.03528892698157,5.063987671219222,12284,0,121.71432824841312,51.67141098274252,42.44992848398123,0.0071937398548861525,0.0030536048124322973,0.0841799372099089,-0.7083559002267574,-0.1325467667189866,0.2421875,4.269373697078563,0,1,1,1,0,0,0,0,,
34.391982500000196,1346.2304833333335,,,,-0.08271484375,0.05048828125,-0.97353515625,0.04189429751701071,0.38808238236805426,24.03176973167083,5.246424263087602,12530,0,126.0808262121545,54.97615470883362,43.60058218431159,0.007059934848164877,0.003078004401287666,0.0773181494192677,-0.7147924655886285,-0.11614100124304945,0.23759765625,4.4322268186993234,0.1,1,1,1,0,0,0,0,,
34.93473200000017,1353.5378566666666,,,,-0.069140625,0.04755859375,-0.9759765625,0.04339368381352955,0.4024603410076443,24.027990163126113,5.42990346452555,12796,0,130.46959537050742,58.14892756584834,44.56728722358018,0.006921565194386611,0.003084669620591867,0.071934684762121,-0.7211036298492189,-0.10176304260345947,0.24951171875,4.583384329696079,0.1,1,1,1,0,0,0,0,,
35.5120262500003,1361.13859,,,,-0.050390625,0.0240234375,-0.9642578125,0.045501092514870195,0.42048283578966217,24.024646758127826,5.625628510845059,13056,0,135.1536048686452,62.21793913180617,46.02929333761371,0.006759812818003574,0.0031110744886832953,0.0631647939826621,-0.7284019280416609,-0.08374054782144177,0.28017578125,4.748899381805549,0.15,1,1,1,0,0,0,0,,
36.123594250000366,1369.3254733333329,,,,-0.0357421875,0.0166015625,-0.98310546875,0.047167107288141316,0.4394333804516882,24.02090305781747,5.867963868521015,13275,0,140.95379028332027,65.57121175957393,46.51696688028297,0.0067038550708998276,0.0031175583615499977,0.05752165276079324,-0.7358568177612212,-0.06479000315941544,0.30380859375,4.935188647313234,0.2,1,1,1,0,0,0,0,,
36.736268000000294,1377.490166666666,,,,-0.0748046875,0.03564453125,-0.98046875,0.04919498226210775,0.4584589677121157,24.01657052993447,6.082664543340146,13544,0,146.08463443567481,69.77901872616616,47.76112615536431,0.00657318465972839,0.003138310934709446,0.04941798373145116,-0.7433176620201166,-0.04576441589898815,0.38271484375,5.127634743628411,0.1,1,1,1,0,0,0,0,,
