Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Left Load Cell (mV),Right Load Cell (mV),Thrust Load Cell (mV),Vibration (g),Burst Current Cutoff (A),Pin State 1,Pin State 2,Pin State 3,Pin State 4,Debug 0,Debug 1,Debug 2,Debug 3,App message,
0.250278999999864,1000,,,,0.00048828125,0.0453125,-0.9638671875,-0.002451087449794329,0.0005797002801936708,23.89032361943763,1.993167804057706,0,0,47.617423487480295,0,0,0,0,0.2528112788297194,-0.5472519233635567,-0.46415940125357136,0.05859375,1.9973344313096697,0.05,1,1,1,0,0,0,0,,
0.23732675000005404,1000,,,,0,0.04453125,-0.9638671875,-0.0024146189021174514,0.0012916263579242921,23.890233112223925,1.9955848633606752,0,0,47.674987666303686,0,0,0,0,0.2515315571707484,-0.5462861886085348,-0.4634054069610601,0.05859375,1.9970959460428162,0.1,1,1,1,0,0,0,0,,
0.7730570000000297,1000,,,,0,0.0447265625,-0.96376953125,-0.0024499455015357446,0.002347729261222993,23.890047623999564,1.9965148389992167,0,0,47.69683455445185,0,0,0,0,0.2513956772083699,-0.5458928070901874,-0.46228689819125857,0.05859375,1.9970012881598933,0,1,1,1,0,0,0,0,,
1.2878135000000708,1000,,,,0,0.0443359375,-0.963671875,-0.002387864831709357,0.0012656451062960075,23.88997847956781,1.9979863544777132,0,0,47.731851182549036,0,0,0,0,0.2525851705062895,-0.5475025720644,-0.46343292346319787,0.05859375,1.9971093717827757,0,1,1,1,0,0,0,0,,
1.814533499999973,1000,,,,0.013671875,0.02861328125,-0.97607421875,-0.002300469157681476,0.001536869914868627,23.889320607091552,2.013140489485009,0,0,48.09254055861301,0,0,0,0,0.25153190460895114,-0.5471334726705253,-0.46314567178911537,0.073046875,1.9981690135400991,0,1,1,1,0,0,0,0,,
2.3782055000001097,1000,,,,0.009375,0.041796875,-0.97548828125,-0.0038098046599101877,0.0011130956356230895,23.888030604802104,2.1003377432451327,0,0,50.17291833331489,0,0,0,0,0.26039517945521024,-0.5444974297034253,-0.46359448718984175,0.1494140625,2.01320298695968,0.1,1,1,1,0,0,0,0,,
2.9761037500001493,1000,,,,-0.02060546875,0.07724609375,-0.96162109375,-0.0024779274296132378,0.0009522424963972593,23.888211659519435,2.0840813638591316,0,0,49.78495351014006,0,0,0,0,0.25361071185096873,-0.547825099652991,-0.46376484525467826,0.1947265625,2.023871397806329,0.1,1,1,1,0,0,0,0,,
3.569427000000025,1000,,,,0.00791015625,0.03505859375,-0.9646484375,-0.0028049442946191283,0.0002870014474519893,23.887772636846904,2.122608231792663,0,0,50.70434580259065,0,0,0,0,0.25717328302918935,-0.5488404973921439,-0.4644693958670788,0.1830078125,2.0383998383376296,0.05,1,1,1,0,0,0,0,,
4.144254000000074,1000,,,,-0.0005859375,0.04423828125,-0.9650390625,-0.002689416702130708,0.00005351650849065024,23.888776493136298,2.0566342691514006,0,0,49.13043265732246,0,0,0,0,0.25650329347679407,-0.5490504031915269,-0.4647166775959984,0.13427734375,2.0474603214806875,0.05,1,1,1,0,0,0,0,,
4.747439000000012,1000,,,,0,0.0451171875,-0.96416015625,-0.002400037650279952,0.001105296919734515,23.889805674323277,1.9988634364132918,0,0,47.75245912157651,0,0,0,0,0.2521302114528319,-0.5469727259546378,-0.4636027467373604,0.08798828125,2.039036326071244,0.05,1,1,1,0,0,0,0,,
