Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Left Load Cell (mV),Right Load Cell (mV),Thrust Load Cell (mV),Vibration (g),Burst Current Cutoff (A),Pin State 1,Pin State 2,Pin State 3,Pin State 4,Debug 0,Debug 1,Debug 2,Debug 3,App message,
1.325493250000281,1000,,,,-0.0625,0.02865234375,-0.9666796875,0.00007640808971916282,-0.0008953186928521873,24.08908325400845,1.965853927205498,0,0,47.355618847671956,0,0,0,0,0.2320999754710969,-0.5620736064561328,-0.5021768910475373,0.0590625,1.9795752153122823,0.06,1,1,1,0,0,0,0,,
1.3590038500003139,1050,,,,-0.06265625,0.03013671875,-0.96919921875,0.00016433008083360903,-0.0010532650052873483,24.0897216763109,1.9764607211945233,0,0,47.61238805676162,0,0,0,0,0.2318889171333912,-0.5625803672722127,-0.5023348373599724,0.0624609375,1.9770116562371023,0.08,1,1,1,0,0,0,0,,
6.9803568000003295,1088.8888888888903,,,,-0.0667578125,0.03078125,-0.9743359375,0.0019212783617833674,0.011966682392502166,24.088190333144556,2.0513745904317386,2463,0,49.41390120827621,0.49580817012362405,1.003360871245263,0.024271048383908953,0.00024218383363359305,0.22481506962329942,-0.5689754011965408,-0.48931488996218364,0.113984375,2.0272712239671513,0.03,1,1,1,0,0,0,0,,
12.5201501000003,1127.77777777778,,,,-0.06607421875,0.03193359375,-0.977265625,0.005122622199681066,0.040473433887700284,24.08483071242878,2.1943374477623667,4240,0,52.850246577639226,2.274352408647066,4.303375197957849,0.0178104722993341,0.0007658223903431471,0.21327674244771436,-0.5823928009296392,-0.4608081384669849,0.1377734375,2.1466390735655407,0.08,1,1,1,0,0,0,0,,
18.035454500000345,1166.666666666668,,,,-0.06974609375,0.0371484375,-0.9741015625,0.009419901950883696,0.08543163380696454,24.080224078481084,2.4365585245027357,5914,0,58.67287426216442,5.8337469117570535,9.942894149384012,0.01464757748460119,0.0014560839339086643,0.19588348826340296,-0.5979147384243515,-0.4158499385477208,0.5051953125,2.3488581105280137,0.02,1,1,1,0,0,0,0,,
23.604305400000356,1205.5555555555582,,,,-0.057890625,0.0473046875,-0.96197265625,0.015172582529389739,0.14119210183016206,24.073018945175107,2.8039099624897186,7531,0,67.49857753362522,11.96616022501571,17.727773160425585,0.011801403055175614,0.00209179885540408,0.17513388346101333,-0.6220047120098434,-0.36008947052452306,0.43056640625,2.6708055932504107,0.07,1,1,1,0,0,0,0,,
29.23363305000037,1244.4444444444418,,,,-0.06572265625,0.02541015625,-0.97654296875,0.0213246661777294,0.20119365842501985,24.064593460971295,3.289400352491135,9004,0,79.15808165421667,20.105904069024863,25.399805930480646,0.010007123194741691,0.002541693679799938,0.15013210505475275,-0.6440940589909739,-0.3000879139296654,0.335859375,3.115903144543862,0.09,1,1,1,0,0,0,0,,
34.696957250000345,1283.3333333333314,,,,-0.07337890625,0.033046875,-0.97892578125,0.028590631495245936,0.2718017326459943,24.05271006994777,3.9272931889775564,10467,0,94.46204243375136,31.33875771304322,33.17607056762731,0.008673622980340646,0.0028773840147043083,0.12121059171953838,-0.670975907029493,-0.2294798397086908,0.42498046875,3.6858944600766983,0.11,1,1,1,0,0,0,0,,
40.2452113500004,1322.22222222222,,,,-0.0627734375,0.036484375,-0.979296875,0.03614364175015078,0.347048948862972,24.03772385745616,4.711605860242626,11786,0,113.25627878008599,44.60908887731106,39.38787792079683,0.007780855914049846,0.0030642922750388885,0.09246834904385075,-0.7006466448995228,-0.1542326234917132,0.2365625,4.428308791223615,0.05,1,1,1,0,0,0,0,,
46.02948220000042,1361.1111111111104,,,,-0.0621484375,0.02732421875,-0.98580078125,0.04473459887097771,0.4278233481168063,24.02000646390773,5.658416559249409,13090,0,135.91519111820426,61.32024343052441,45.11759147265283,0.006977778449617146,0.003147793837564208,0.059376603592220904,-0.7338725956221633,-0.07345822423787877,0.31669921875,5.322291844156988,0.1,1,1,1,0,0,0,0,,
51.848736850000385,1400,,,,-0.0764453125,0.045546875,-0.97451171875,0.05399621908594712,0.5189625248360784,23.99713055336685,6.857160874466419,14392,0,164.55218205189394,81.3799150985699,49.45588619902934,0.006377435424762328,0.00315381048018521,0.023851924124271288,-0.7698888755625122,0.017680952481393168,0.90470703125,6.433579020001579,0.05,1,1,1,0,0,0,0,,
