Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Left Load Cell (mV),Right Load Cell (mV),Thrust Load Cell (mV),Vibration (g),Burst Current Cutoff (A),Pin State 1,Pin State 2,Pin State 3,Pin State 4,Debug 0,Debug 1,Debug 2,Debug 3,App message,
1.2869683499997944,1000,,,,-0.0625,0.0286328125,-0.96640625,0.00009916923761090789,0.0007291811884918075,24.090083367829074,1.9662365350282716,0,0,47.36680222439172,0,0,0,0,0.23167679398700702,-0.5615785676559281,-0.5026003838384931,0.05908203125,1.9777364999871858,0.03,1,1,1,0,0,0,0,,
1.5036798499993234,1050,,,,-0.06279296875,0.029765625,-0.96806640625,0.000051736737142403745,0.0008254208623006221,24.089630906999936,1.9760491695838065,0,0,47.60229505147874,0,0,0,0,0.2319859577920634,-0.5615603312054219,-0.5025041441646847,0.06265625,1.9755202913309333,0.05,1,1,1,0,0,0,0,,
8.143435399999385,1088.8888888888903,,,,-0.06646484375,0.03203125,-0.97748046875,0.0016398563874589803,0.014033770696423323,24.08824807219992,2.050468951408248,2471,0,49.39220499179698,0.42430731716839554,0.8591078009858859,0.03336766181219832,0.00028412785097797847,0.2259879299792013,-0.5678583152303298,-0.4892957943305623,0.11623046875,2.033988185323386,0.09,1,1,1,0,0,0,0,,
14.788886299999286,1127.77777777778,,,,-0.06498046875,0.02978515625,-0.97138671875,0.005097953329935406,0.043173376431059146,24.085327324979268,2.1965172422195485,4241,0,52.903836829758156,2.264117057173825,4.279658666390005,0.019072223074099073,0.0008160730983355471,0.21302342134754476,-0.5816975536978702,-0.46015618859592594,0.13150390625,2.1606782267922857,0.05,1,1,1,0,0,0,0,,
21.454035699999316,1166.666666666668,,,,-0.0717578125,0.03244140625,-0.98150390625,0.009395024202054274,0.08803692357290459,24.08043775618873,2.4410709841982325,5911,0,58.78205717243246,5.815632629543831,9.893694111313243,0.015148642821112166,0.0014976982049639603,0.19559782060980674,-0.597175372767466,-0.41529264145408085,0.49306640625,2.3807079966455515,0.05,1,1,1,0,0,0,0,,
28.041612999999373,1205.5555555555582,,,,-0.05896484375,0.045234375,-0.9673046875,0.01508215870528107,0.14433270355089722,24.073232632964434,2.8099892698979176,7540,0,67.6455250130412,11.909108465113103,17.605120987875775,0.012121556100044466,0.0021336778488071275,0.1743056781556845,-0.619973188092864,-0.35899686147608795,0.4385546875,2.7168790807130585,0.04,1,1,1,0,0,0,0,,
34.660807099999396,1244.4444444444418,,,,-0.0671484375,0.03654296875,-0.97505859375,0.02118595321451155,0.20412114200663464,24.06413420812185,3.2948844638181125,8985,0,79.28854221766302,19.93302618026322,25.139984667151246,0.010241388586592366,0.002574422116679771,0.15051273857522612,-0.6432120622855318,-0.29920842302035033,0.29427734375,3.1705633307077163,0.05,1,1,1,0,0,0,0,,
41.20015374999935,1283.3333333333314,,,,-0.0642578125,0.02837890625,-0.98244140625,0.028506034720309707,0.2761723888436559,24.052868793003572,3.93375924415365,10451,0,94.6181981116397,31.196802061159914,32.971404913611586,0.00885279299847834,0.0029188285506694858,0.1224713849896232,-0.6717254324875533,-0.2271571761833293,0.3477734375,3.771073645594815,0.07,1,1,1,0,0,0,0,,
47.82356804999936,1322.22222222222,,,,-0.0709765625,0.05029296875,-0.97142578125,0.036209581398139346,0.3497287807154178,24.039261268060034,4.7294256803259165,11778,0,113.69190013942698,44.65990123569499,39.28168209912814,0.007832403773914524,0.003076132507080922,0.0919616892957675,-0.7004268309339934,-0.153600784311568,0.23443359375,4.522289287501014,0.03,1,1,1,0,0,0,0,,
54.40715154999937,1361.1111111111104,,,,-0.08478515625,0.05767578125,-0.9664453125,0.044736762750581055,0.43171083053554105,24.02041967500159,5.686134843844363,13100,0,136.58333809146424,61.36898326233359,44.93309885724286,0.007036866155795828,0.003160848832648872,0.05926649459087505,-0.7336032586186717,-0.07161873449144442,0.3198046875,5.437970103845971,0.1,1,1,1,0,0,0,0,,
61.1285027999993,1400,,,,-0.06166015625,0.02798828125,-0.98630859375,0.05377947646370068,0.5174713078537889,23.997201359475266,6.833226554475607,14387,0,163.9783050846562,81.02282211292892,49.410522655862714,0.0063879920481675475,0.0031557696900633638,0.025005285337618345,-0.7693219565764529,0.014141742826804032,0.91220703125,6.548117655822442,0.1,1,1,1,0,0,0,0,,
