Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Left Load Cell (mV),Right Load Cell (mV),Thrust Load Cell (mV),Vibration (g),Burst Current Cutoff (A),Pin State 1,Pin State 2,Pin State 3,Pin State 4,Debug 0,Debug 1,Debug 2,Debug 3,App message,
1.3151767499992713,1000,,,,-0.0613671875,0.0287109375,-0.96783203125,-0.00007978009473906793,0.00004979908938580524,24.088804849382594,1.9525823122559498,0,0,47.03533535946866,0,0,0,0,0.24255948476122413,-0.556746895278863,-0.49838970591272114,0.1541796875,1.9424457442215166,0.06,1,1,1,0,0,0,0,,
1.4587146000004094,1050,,,,-0.06236328125,0.028671875,-0.96767578125,-0.000050880795524096305,0.00020893405550017174,24.08888787717836,1.9205820728734164,0,0,46.26468615509212,0,0,0,0,0.24267431112366278,-0.5571541128848049,-0.49823057094660606,0.06064453125,1.9252811195703228,0.04,1,1,1,0,0,0,0,,
8.035516450000408,1088.8888888888903,,,,-0.06109375,0.0333984375,-0.974765625,0.0006654828023239703,0.006957681977777086,24.08737712759868,1.9905231378221588,2534,0,47.946481888468924,0.1765802078698123,0.3682841892080914,0.03981725701709534,0.00014511260927798137,0.2400633612242407,-0.5601186031611605,-0.4914818230243294,0.0933984375,1.9751210181509093,0.1,1,1,1,0,0,0,0,,
14.549073100000319,1127.77777777778,,,,-0.065,0.03107421875,-0.977890625,0.0023524902865606195,0.02267572279632872,24.08487343930244,2.0939128116579298,4351,0,50.4316254224678,1.0717591248202318,2.1251382243974266,0.021265186345929495,0.00044963215713433516,0.23350385528606993,-0.566563134492334,-0.4757637822057783,0.10794921875,2.0690660662494462,0.1,1,1,1,0,0,0,0,,
21.099184400000407,1166.666666666668,,,,-0.06740234375,0.0355078125,-0.977421875,0.004786108450970422,0.045586801291457535,24.081133887297675,2.2616627049157803,6097,0,54.46340260697122,3.055599681762668,5.61045278042581,0.014959223337485474,0.0008370263266321023,0.22353531522804332,-0.5751986894889245,-0.4528527037106492,0.44845703125,2.2196175718418725,0.08,1,1,1,0,0,0,0,,
27.62550040000027,1205.5555555555582,,,,-0.06955078125,0.035859375,-0.972734375,0.007809476588962908,0.07749737639108671,24.07705108496008,2.4910896153281725,7805,0,59.978091422545205,6.382585830416953,10.64158611365875,0.012144398638830219,0.0012921001303498763,0.2127618648671138,-0.5880313971973479,-0.42094212861101954,0.2858203125,2.432273474198742,0.03,1,1,1,0,0,0,0,,
34.250501800000386,1244.4444444444418,,,,-0.065859375,0.03654296875,-0.9726953125,0.011343761731626817,0.11514104297062465,24.071264832958843,2.8077935214460776,9440,0,67.58714382751745,11.213322841411404,16.591457155756835,0.010272588522936594,0.0017036091475943521,0.19848362961674532,-0.6008323766782135,-0.383298462031482,0.24662109375,2.7240900176327187,0.02,1,1,1,0,0,0,0,,
40.76958315000037,1283.3333333333314,,,,-0.06404296875,0.03375,-0.97560546875,0.01604453520202458,0.16270539061306025,24.062849108068704,3.2246253354254746,11046,0,77.59367321156351,18.559252344226053,23.918872575901403,0.008769212267401143,0.0020969043913752743,0.18049213632884548,-0.6191638062654508,-0.33573411438904655,0.17900390625,3.1190330044565324,0.07,1,1,1,0,0,0,0,,
47.47073740000042,1322.22222222222,,,,-0.0750390625,0.03126953125,-0.97541015625,0.021274278033178308,0.2174822647343031,24.05304110432206,3.7715872374856945,12705,0,90.7181434612926,28.30420670821486,31.200553725952194,0.007683786158025141,0.002397360625202011,0.1596585978335617,-0.6384900139576005,-0.28095724026780317,0.23318359375,3.6322732317978033,0.08,1,1,1,0,0,0,0,,
53.95949010000037,1361.1111111111104,,,,-0.06576171875,0.0350390625,-0.9816796875,0.02634120944760743,0.2703316596652694,24.04143782796111,4.375206148071163,14163,0,105.18624041251583,39.066853327900674,37.141493101076456,0.006919890281468568,0.0025701251519560362,0.13994462881927341,-0.6578298817987978,-0.22810784533683712,0.91955078125,4.208914850739942,0.08,1,1,1,0,0,0,0,,
60.487707200000386,1400,,,,-0.06564453125,0.02703125,-0.9780859375,0.03262996849173,0.33560646083137885,24.02689991928807,5.161035013614237,15716,0,124.00367422381144,53.70129585269228,43.306375942326014,0.006249971430083164,0.0027064397045992073,0.11483855412594274,-0.6809993716919819,-0.16283304417072775,0.5426953125,4.9634627296576035,0.05,1,1,1,0,0,0,0,,
