Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Left Load Cell (mV),Right Load Cell (mV),Thrust Load Cell (mV),Vibration (g),Burst Current Cutoff (A),Pin State 1,Pin State 2,Pin State 3,Pin State 4,Debug 0,Debug 1,Debug 2,Debug 3,App message,
1.2690073499996588,1000,,,,-0.0625,0.02869140625,-0.96654296875,0.00013011862714030836,-0.0002694208450798863,24.08879676240031,1.8846522898650926,0,0,45.39900599780811,0,0,0,0,0.23441952792887563,-0.5689961461518807,-0.5037464650606182,0.0588671875,1.8932719810350531,0.03,1,1,1,0,0,0,0,,
1.2634701500001362,1050,,,,-0.0622265625,0.02896484375,-0.9673046875,0.00003404342739125217,-0.00041379564489971046,24.08964629211564,1.8932821731966059,0,0,45.60849779479715,0,0,0,0,0.23476441105476337,-0.5685916588126795,-0.503890839860438,0.06046875,1.8926518979267488,0.03,1,1,1,0,0,0,0,,
6.854763850000251,1088.8888888888903,,,,-0.06390625,0.03349609375,-0.9780078125,0.00032675686106387936,0.001681394301129685,24.087846796208773,1.9518549633038134,2551,0,47.01598322127963,0.08726676932695582,0.18558511251285728,0.027096405663785208,0.00003575331577846829,0.23343524824208328,-0.5694602927959532,-0.5017956499144084,0.09537109375,1.933554763074885,0.04,1,1,1,0,0,0,0,,
12.423827750000187,1127.77777777778,,,,-0.06466796875,0.0292578125,-0.975703125,0.0008115899895882884,0.006363074262266306,24.086220627418808,2.0344274010413432,4404,0,49.00166637605916,0.374266242473041,0.7638234518408454,0.017096653206714593,0.00012985007339551112,0.23200518025886827,-0.571906950497394,-0.49711396995327206,0.10697265625,2.0061806223948135,0.06,1,1,1,0,0,0,0,,
17.86550590000027,1166.666666666668,,,,-0.07619140625,0.03306640625,-0.97375,0.0015571709041628913,0.013897461122563706,24.08454063351563,2.136308244918729,6196,0,51.45200343792725,1.0103938552226557,1.9639013438936208,0.013867944896153214,0.00027011022409822853,0.22934865472954538,-0.5750719302371048,-0.48957958309297483,0.41896484375,2.0971602430443714,0.04,1,1,1,0,0,0,0,,
23.323139000000186,1205.5555555555582,,,,-0.059375,0.03015625,-0.97880859375,0.002548994460288781,0.025102203404163782,24.08165632431407,2.2708059629828847,8030,0,54.68477004626058,2.1435742624308243,3.9199953584882787,0.011736932925394471,0.0004590378919351195,0.22547892564131852,-0.5788434530035389,-0.4783748408113748,0.2130078125,2.220760259200648,0.07,1,1,1,0,0,0,0,,
28.95092500000019,1244.4444444444418,,,,-0.063125,0.03478515625,-0.980859375,0.003495926240840073,0.0375272135379022,24.07913998113972,2.420101235971794,9794,0,58.27395849369766,3.585364612302107,6.152943028996488,0.010475776952935618,0.0006439912500152906,0.2214922238401088,-0.5820626221055922,-0.46594983067763623,0.192578125,2.3696735106442386,0.06,1,1,1,0,0,0,0,,
34.53947375000022,1283.3333333333314,,,,-0.063359375,0.019453125,-0.98009765625,0.005112207335162746,0.054545144734578235,24.07433010444343,2.614904565656006,11569,0,62.95207612242276,6.193394590939189,9.837130244231004,0.008843575678655746,0.0008664570624938425,0.2143308635868723,-0.5870913959989097,-0.4489318994809603,0.28259765625,2.5430788888829956,0.1,1,1,1,0,0,0,0,,
39.998489350000256,1322.22222222222,,,,-0.0754296875,0.0415234375,-0.97466796875,0.006690943855107264,0.07501457606944693,24.07074228059978,2.847586582990593,13354,0,68.5435309221091,9.357083716935621,13.652092461262962,0.008022871765082288,0.0010944591132400158,0.20877201347190089,-0.5938796380533763,-0.4284624681460915,0.23306640625,2.7601737021056194,0.07,1,1,1,0,0,0,0,,
45.42272765000017,1361.1111111111104,,,,-0.0569140625,0.035625,-0.98037109375,0.008358292919435536,0.09757988228434794,24.0654300812911,3.1165005611887024,15092,0,74.99993295513262,13.209866087935781,17.614664871373513,0.007392620245589585,0.0013010975231270445,0.20218626622189595,-0.6001149276237403,-0.4058971619311907,0.29275390625,3.016852232734751,0.1,1,1,1,0,0,0,0,,
50.899113450000144,1400,,,,-0.0651171875,0.03677734375,-0.9816015625,0.010406306350590372,0.12237776080258124,24.059980758610386,3.409871571718926,16712,0,82.04144309683876,18.211361503509444,22.198004807377252,0.006720476903068341,0.0014916603133175532,0.19373143421132577,-0.6072962230596756,-0.3810992834129573,0.47611328125,3.299877242605609,0.08,1,1,1,0,0,0,0,,
