Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Left Load Cell (mV),Right Load Cell (mV),Thrust Load Cell (mV),Vibration (g),Burst Current Cutoff (A),Pin State 1,Pin State 2,Pin State 3,Pin State 4,Debug 0,Debug 1,Debug 2,Debug 3,App message,
0.2677720000004861,1000,,,,-0.23349609375,0.07841796875,-0.9330078125,-0.0005904435963798058,-0.00024329529712552867,24.088580217297817,1.9091236953145956,0,0,45.98805568811652,0,0,0,0,0.23147972072213802,-0.5587424570047457,-0.503720339512664,0.116015625,1.8849494549787842,0.05,1,1,1,0,0,0,0,,
0.27806274999938907,1000,,,,-0.07138671875,0.0201171875,-0.964453125,-0.0008181247572725759,-0.0007778468610703082,24.087116912227224,1.9744116034222015,0,0,47.5578677603781,0,0,0,0,0.23282683018900846,-0.5584760523348085,-0.5042548910766088,0.2873046875,1.8992428046281618,0.05,1,1,1,0,0,0,0,,
0.8312824999992736,1000,,,,-0.06572265625,0.0328125,-0.97412109375,-0.0009033331606106603,-0.0005833843005380146,24.085767513175185,2.025201780486168,0,0,48.778510941980194,0,0,0,0,0.23334479607667896,-0.5583944041076015,-0.5040604285160765,0.2435546875,1.9178900044148122,0.05,1,1,1,0,0,0,0,,
1.352697249999363,1000,,,,-0.0625,0.02939453125,-0.96689453125,-0.0007400291105697589,-0.000010377518381454731,24.08733727201578,1.9021541694572695,0,0,45.817827646145055,0,0,0,0,0.2318085033760366,-0.5578406969498809,-0.5034874217339198,0.16337890625,1.9194263305254062,0.05,1,1,1,0,0,0,0,,
1.8754017499993552,1000,,,,-0.0625,0.02861328125,-0.96630859375,-0.0008135772787319355,-0.000451453755034753,24.08799507554279,1.8849821522619876,0,0,45.40544116548854,0,0,0,0,0.2321012294577031,-0.5575685576538647,-0.5039284979705732,0.10537109375,1.9141553329278576,0.1,1,1,1,0,0,0,0,,
2.4594377499994353,1000,,,,-0.0625,0.02919921875,-0.96650390625,-0.0008199468819834958,-0.0003096454467234333,24.08863631025802,1.8818246181714369,0,0,45.33058874134023,0,0,0,0,0.23228467821122517,-0.5577515367259345,-0.5037866896622619,0.07763671875,1.9087625374780923,0.1,1,1,1,0,0,0,0,,
3.037342999999411,1000,,,,-0.0625,0.0287109375,-0.96689453125,-0.000737303452639506,-0.0007376493568860498,24.08780938192159,1.8820764048255967,0,0,45.33509776397816,0,0,0,0,0.23251836149759159,-0.5587923549865179,-0.5042146935724244,0.0658203125,1.9043057798371694,0,1,1,1,0,0,0,0,,
3.5523064999994363,1000,,,,-0.0625,0.02880859375,-0.9669921875,-0.0007188962033021028,-0.0007780267835716725,24.08794477912533,1.884118211381042,0,0,45.38453546390942,0,0,0,0,0.23201741321905195,-0.5583017103228027,-0.5042550709991099,0.061328125,1.9012119360995066,0,1,1,1,0,0,0,0,,
4.092284249999328,1000,,,,-0.0625,0.0291015625,-0.9666015625,-0.0007352086266642611,0.00024287664605223135,24.0881938458405,1.880568760398902,0,0,45.29950471993784,0,0,0,0,0.2315392382595911,-0.5575318153425155,-0.5032341675694864,0.059375,1.898166075705798,0.1,1,1,1,0,0,0,0,,
4.644452499999386,1000,,,,-0.0625,0.02890625,-0.966796875,-0.0006258885816569124,0.00016305318896031595,24.08836276759525,1.8815305229711659,0,0,45.32298941016324,0,0,0,0,0.23117980628820814,-0.5580351734385035,-0.503313991026578,0.05859375,1.8954070979512718,0,1,1,1,0,0,0,0,,
5.193674499999359,1000,,,,-0.0625,0.02880859375,-0.966796875,-0.0006457850261756941,0.00011706782926750315,24.088509609877622,1.8863729584888893,0,0,45.43991320319739,0,0,0,0,0.2315069295470109,-0.5582854692683525,-0.503359976386271,0.05859375,1.8938405804847356,0.15,1,1,1,0,0,0,0,,
5.702281999999238,1000,,,,-0.0625,0.029296875,-0.96669921875,-0.0007904290652230072,-0.0003252653349759105,24.088878617400606,1.884416300201238,0,0,45.393475314749494,0,0,0,0,0.23191323076432444,-0.5575289627553393,-0.5038023095505142,0.05859375,1.8925569520737568,0.15,1,1,1,0,0,0,0,,
6.223301749999309,1000,,,,-0.0625,0.02900390625,-0.96689453125,-0.0008284138083517563,-0.0001875804316222307,24.088704659929153,1.8848974085160115,0,0,45.404736909861896,0,0,0,0,0.23225495037156163,-0.557637343486752,-0.5036646246471607,0.05859375,1.8913782949687348,0,1,1,1,0,0,0,0,,
6.772477499999245,1000,,,,-0.0625,0.0296875,-0.9662109375,-0.0006508258269999008,-0.00012872786354480302,24.08882886966729,1.8837779267263646,0,0,45.3780040063425,0,0,0,0,0.23151136190992555,-0.5582463971834285,-0.5036057720790833,0.05859375,1.890184886652436,0,1,1,1,0,0,0,0,,
7.301928499999365,1000,,,,-0.0625,0.0291015625,-0.96669921875,-0.0007552805679054412,-0.000721775700412225,24.088777346320107,1.8846385245204769,0,0,45.398637774893515,0,0,0,0,0.2320219053642131,-0.557983760775485,-0.5041988199159506,0.05859375,1.8893149240960558,0.05,1,1,1,0,0,0,0,,
7.831748249999293,1000,,,,-0.0625,0.0287109375,-0.9666015625,-0.0007746144360252451,-0.00046134269943118864,24.088747709951473,1.8826112595792484,0,0,45.34974775410504,0,0,0,0,0.23214923543103289,-0.5579780420695705,-0.5039383869149695,0.05859375,1.8883186402381444,0.05,1,1,1,0,0,0,0,,
8.369121749999282,1000.4036600000018,,,,-0.0625,0.0291015625,-0.96728515625,-0.0008978319791986409,-0.001310464989112864,24.088863559829566,1.8845838328926323,0,0,45.39748283406017,0,0,0,0,0.2325499582383604,-0.557404941939841,-0.5047875092046514,0.05859375,1.8876677925078034,0.05,1,1,1,0,0,0,0,,
8.949866499999398,1006.4651900000063,,,,-0.0625,0.0294921875,-0.96728515625,-0.0009176803332385375,0.000013616848269337734,24.088798293740336,1.8831404202829565,0,0,45.36258962469961,0,0,0,0,0.23203682300398495,-0.5565579032861887,-0.5034634273672691,0.05859375,1.887027491321574,0.05,1,1,1,0,0,0,0,,
9.523697999999301,1014.1822966666721,,,,-0.0625,0.02841796875,-0.96630859375,-0.000791818887866693,0.0004270007078644389,24.08817168097221,1.8845755846253893,0,0,45.39598038247101,0,0,0,0,0.23168824096278334,-0.5572226536883809,-0.5030500435076741,0.05859375,1.8864770088043645,0.05,1,1,1,0,0,0,0,,
10.03771799999946,1021.0408500000061,,,,-0.0625,0.02939453125,-0.96650390625,-0.0007984638416987987,-0.0011688656551021802,24.08820375974614,1.8853329754103219,0,0,45.414285095537295,0,0,0,0,0.2324524271485268,-0.5581618912614158,-0.5046459098706407,0.05859375,1.8863894195167368,0,1,1,1,0,0,0,0,,
10.57796349999928,1028.205773333337,,,,-0.0625,0.02900390625,-0.966796875,-0.0007482938748288611,-0.0011251306352052458,24.08812222288376,1.881954252487778,0,0,45.332743920466086,0,0,0,0,0.23220504294307037,-0.5582852034310991,-0.5046021748507439,0.05859375,1.8857349331348232,0.05,1,1,1,0,0,0,0,,
11.107737499999304,1035.3016200000045,,,,-0.0625,0.02880859375,-0.96640625,-0.0007605049763796576,-0.0010600760350559235,24.08792371527108,1.8842669511761432,0,0,45.38807940760527,0,0,0,0,0.23212304560458236,-0.5580693993815751,-0.5045371202505945,0.05859375,1.8853667710171091,0.15,1,1,1,0,0,0,0,,
11.648714749999437,1042.4753333333374,,,,-0.0615234375,0.03046875,-0.9716796875,-0.0005850382962422665,-0.0001170009607800615,24.088903773448628,1.8936867300449862,0,0,45.616835516436964,0,0,0,0,0.23173637122148386,-0.5591258669196764,-0.5035940451763184,0.06005859375,1.8863415164260846,0.05,1,1,1,0,0,0,0,,
