Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Left Load Cell (mV),Right Load Cell (mV),Thrust Load Cell (mV),Vibration (g),Burst Current Cutoff (A),Pin State 1,Pin State 2,Pin State 3,Pin State 4,Debug 0,Debug 1,Debug 2,Debug 3,App message,
1.250902850000607,1000,,,,-0.0625,0.0289453125,-0.966796875,0.0002819148117155918,0.000750417256991045,24.094945834039674,1.8831518092843635,0,0,45.37444097711953,0,0,0,0,0.20663326138468122,-0.7999633127585375,-0.507528306699971,0.05859375,1.8833452521615703,0.03,1,1,1,0,0,0,0,,
1.243091750000259,1050,,,,-0.0622265625,0.02919921875,-0.96734375,0.00018210323924758832,0.0013031805310612533,24.094949943633964,1.8925159806923901,0,0,45.600077818354706,0,0,0,0,0.20716659908233456,-0.7997717799539498,-0.5069755434259008,0.060234375,1.8908264917255955,0.01,1,1,1,0,0,0,0,,
7.56530875000023,1088.8888888888903,,,,-0.06228515625,0.03359375,-0.974453125,0.0004471759094678751,0.0029645653135853245,24.093552689121495,1.9544394550059943,2556,0,47.08939008101223,0.11973474319476525,0.25428156311332606,0.026688539061907622,0.00006295388797896319,0.2066572966742766,-0.8014655262786313,-0.5053141586433766,0.08759765625,1.9384558548762558,0.06,1,1,1,0,0,0,0,,
13.867444550000277,1127.77777777778,,,,-0.06734375,0.0321484375,-0.9774609375,0.0009544163846723455,0.007719246135215587,24.092130602912547,2.036615252415018,4423,0,49.06640058862249,0.441842302220284,0.9005291390968169,0.019295150575919167,0.00015732551496737933,0.2044361937003622,-0.80307815378326,-0.5005594778217469,0.1015625,2.0148151747314347,0.09,1,1,1,0,0,0,0,,
20.238460050000228,1166.666666666668,,,,-0.06568359375,0.034609375,-0.9773828125,0.0017621026025319458,0.015477184842039304,24.089939496142357,2.137679416591954,6214,0,51.496567751199855,1.1467817305733246,2.2268799994925192,0.013662289580653542,0.00030054800749766355,0.20156042559218862,-0.8065094352222466,-0.49280153911492297,0.16650390625,2.1125362211133565,0.07,1,1,1,0,0,0,0,,
26.644418750000217,1205.5555555555582,,,,-0.0651953125,0.03025390625,-0.97826171875,0.002850807869692819,0.025819079114019053,24.087060869770625,2.273294007504658,8045,0,54.75697131809288,2.4017591512712277,4.386432544496167,0.010781315911458927,0.0004715327494747235,0.1978656781324273,-0.8113718047242057,-0.4824596448429431,0.19505859375,2.238276870837671,0.06,1,1,1,0,0,0,0,,
33.01964320000032,1244.4444444444418,,,,-0.06662109375,0.03181640625,-0.976171875,0.003575226901386591,0.038762964181397984,24.08422007238395,2.4248453358760034,9796,0,58.40050790030621,3.6677475987159216,6.28063124843041,0.010604083778291971,0.0006637546094532385,0.19387618026020065,-0.8126069726909982,-0.46951575977556503,0.1780859375,2.3873553983212505,0.04,1,1,1,0,0,0,0,,
39.53807380000026,1283.3333333333314,,,,-0.06841796875,0.03087890625,-0.97544921875,0.0048477352975903245,0.054652901346675956,24.080722821935797,2.6146838263400416,11561,0,62.96347608418233,5.869137705506376,9.321908652210222,0.009325978662614736,0.0008680239440048364,0.1877643335404489,-0.815947338597214,-0.453625822610287,0.21421875,2.5662855684983636,0.04,1,1,1,0,0,0,0,,
45.99918410000026,1322.22222222222,,,,-0.061015625,0.0315625,-0.97421875,0.0068558832205957146,0.07524024972951585,24.075544957383457,2.8476496426146074,13378,0,68.55871860955399,9.604420907946043,14.009561779683454,0.007841861033886299,0.0010974637867568794,0.1813886041066218,-0.8254900940782788,-0.4330384742274471,0.2061328125,2.7863848962679554,0.07,1,1,1,0,0,0,0,,
52.47337120000032,1361.1111111111104,,,,-0.07072265625,0.03810546875,-0.96912109375,0.008633020652925299,0.09683841129995498,24.07087828563808,3.1276277253153193,15108,0,75.2847591964766,13.658094736079235,18.14178403060289,0.007093595295768716,0.0012863234479469421,0.17466035010869824,-0.8325163134949096,-0.41144031265700726,0.33255859375,3.057428119434393,0.07,1,1,1,0,0,0,0,,
58.84680560000028,1400,,,,-0.06482421875,0.0276171875,-0.97189453125,0.01062093688197517,0.12267425808944131,24.06385389847575,3.4342836904202527,16814,0,82.64211505849944,18.701669323063726,22.630498836372652,0.006563272530698442,0.0014844501905909677,0.16698215973123737,-0.8401773976842837,-0.3856044658675216,0.3383984375,3.351308916578044,0.07,1,1,1,0,0,0,0,,
