Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Left Load Cell (mV),Right Load Cell (mV),Thrust Load Cell (mV),Vibration (g),Burst Current Cutoff (A),Pin State 1,Pin State 2,Pin State 3,Pin State 4,Debug 0,Debug 1,Debug 2,Debug 3,App message,
0.24120824999972243,1000,,,,-0.0625,0.02880859375,-0.96728515625,-0.00039877135610840163,0.00022116186798198378,24.087284357791958,1.8836284643363395,0,0,45.37149439775124,0,0,0,0,0.22999704743627128,-0.5585112763090384,-0.5032558823475564,0.05859375,1.8832397493189585,0.1,1,1,1,0,0,0,0,,
0.26650350000006146,1000,,,,-0.0625,0.02890625,-0.9666015625,-0.0002598009628603927,-0.00015768955040862398,24.087802642541014,1.8816794917225264,0,0,45.32552406169489,0,0,0,0,0.22890778808573545,-0.5583250316025246,-0.503634733765947,0.05859375,1.883039453071279,0.05,1,1,1,0,0,0,0,,
0.8403952499999663,1000,,,,-0.0625,0.0291015625,-0.96689453125,-0.00018174295921812397,0.00016899887519473134,24.087043767542067,1.8795347292830056,0,0,45.27243603567341,0,0,0,0,0.22799308759088183,-0.557824724636039,-0.5033080453403436,0.05859375,1.882625127986674,0,1,1,1,0,0,0,0,,
1.4197197500000704,1000,,,,-0.0625,0.02861328125,-0.96689453125,-0.00018432009348074327,0.000279900840853331,24.087340750038457,1.8817077331487115,0,0,45.32533529345248,0,0,0,0,0.22886455326169938,-0.558940321672451,-0.5031971433746849,0.05859375,1.8823925317587662,0.05,1,1,1,0,0,0,0,,
1.9600917500000445,1000,,,,-0.0625,0.02939453125,-0.9662109375,-0.0003099747830465512,-0.0002497629426644776,24.08735398221263,1.8849623679786085,0,0,45.40375655570982,0,0,0,0,0.22950474407685784,-0.5586583860174223,-0.503726807158203,0.05859375,1.882737791131806,0,1,1,1,0,0,0,0,,
2.4884402500002647,1000,,,,-0.18974609375,0.04248046875,-0.91279296875,-0.00017387213425604367,0.00022804065543363116,24.086005423875445,1.9262642016094857,0,0,46.39597827201842,0,0,0,0,0.22913672568397106,-0.559388889648395,-0.5032490035601048,0.13408203125,1.8864174743251323,0.15,1,1,1,0,0,0,0,,
3.0389390000001058,1000,,,,-0.0470703125,0.0330078125,-0.9677734375,-0.0005368973149394092,0.00009806382632536748,24.08515670040789,1.979529179934493,0,0,47.67724669892696,0,0,0,0,0.23124896694913133,-0.5589175451048731,-0.503378980389213,0.28935546875,1.903164104695453,0,1,1,1,0,0,0,0,,
3.6098325000000657,1000,,,,-0.07236328125,0.03388671875,-0.98720703125,-0.0003492697887515606,-0.0002389050763900946,24.084569582585384,1.9767431584081385,0,0,47.60898978552633,0,0,0,0,0.22978271669907152,-0.5586718227391464,-0.5037159492919284,0.2646484375,1.913564283149682,0.05,1,1,1,0,0,0,0,,
4.165118999999807,1000,,,,-0.06630859375,0.03447265625,-0.98232421875,-0.00012397746587509937,-0.0009956907522654045,24.084825590752388,2.019186507280833,0,0,48.631740367759434,0,0,0,0,0.22886454201917697,-0.5594773522267594,-0.5044727349678038,0.23251953125,1.927054844797371,0.05,1,1,1,0,0,0,0,,
4.682876250000205,1000,,,,-0.06181640625,0.02783203125,-0.96767578125,-0.0003642136722203541,-0.0005690243979801279,24.086345110814047,1.9423123458539053,0,0,46.78315112854219,0,0,0,0,0.2297778515988103,-0.5585324671529383,-0.5040460686135184,0.194140625,1.9348982297735802,0.1,1,1,1,0,0,0,0,,
